customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05208,Male,0,No,No,28,Yes,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.39,2155.86,No
CUST-05209,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,57.94,3989.62,No
CUST-05210,Female,0,No,No,2,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),85.83,149.47,Yes
CUST-05211,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,40.7,2325.61,No
CUST-05212,Female,1,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,103.33,6683.4,No
CUST-05213,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),103.09,2181.47,No
CUST-05214,Female,0,Yes,No,26,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),67.79,1728.86,Yes
CUST-05215,Female,0,Yes,No,21,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,67.66,1425.1,Yes
CUST-05216,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),57.9,2731.69,No
CUST-05217,Male,0,No,Yes,23,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.57,473.94,No
CUST-05218,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.33,793.75,No
CUST-05219,Female,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),89.45,3096.38,No
CUST-05220,Female,0,Yes,No,16,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),32.27,466.73,No
CUST-05221,Female,0,No,Yes,55,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,59.2,3255.23,No
CUST-05222,Male,0,No,No,9,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),53.42,469.57,Yes
CUST-05223,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,39.95,2073.59,Yes
CUST-05224,Male,0,Yes,No,37,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,70.88,2580.38,No
CUST-05225,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,54.31,190.39,No
CUST-05226,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,93.95,4556.01,Yes
CUST-05227,Female,1,Yes,No,60,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.9,4956.0,Yes
CUST-05228,Male,0,Yes,No,20,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.05,1308.08,No
CUST-05229,Female,0,No,No,35,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,75.55,2608.62,No
CUST-05230,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,61.12,2786.49,No
CUST-05231,Male,0,No,No,70,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),96.34,6729.24,Yes
CUST-05232,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),114.04,4910.83,No
CUST-05233,Male,0,No,No,63,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),94.68,5964.18,No
CUST-05234,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),104.17,1780.68,Yes
CUST-05235,Male,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,96.37,1124.31,No
CUST-05236,Male,0,No,No,12,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,58.76,694.73,No
CUST-05237,Female,0,No,Yes,24,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),103.42,2461.62,No
CUST-05238,Female,0,Yes,Yes,4,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),21.79,114.81,No
CUST-05239,Female,0,Yes,No,38,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,106.56,4077.58,No
CUST-05240,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Bank transfer (automatic),65.0,1869.42,No
CUST-05241,Female,0,Yes,No,56,Yes,No,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),51.0,2905.84,No
CUST-05242,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,70.52,3133.08,Yes
CUST-05243,Male,0,No,Yes,32,No,Yes,No,No internet service,No internet service,No,No,Yes,Yes,One year,No,Mailed check,86.8,2774.01,No
CUST-05244,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),79.53,740.59,Yes
CUST-05245,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.81,4566.27,Yes
CUST-05246,Male,0,No,No,24,No,Yes,No,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,28.0,670.52,No
CUST-05247,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,90.9,3414.14,No
CUST-05248,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.17,1334.43,No
CUST-05249,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),29.58,1790.85,Yes
CUST-05250,Female,0,No,No,27,No,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,22.36,597.53,No
CUST-05251,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),116.28,4952.88,No
CUST-05252,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),92.62,5269.45,No
CUST-05253,Male,0,Yes,No,31,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.58,2432.77,Yes
CUST-05254,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,49.62,3100.36,No
CUST-05255,Male,0,No,No,44,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,45.57,1977.88,No
CUST-05256,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),31.54,1648.25,No
CUST-05257,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),78.85,4698.35,No
CUST-05258,Male,0,Yes,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),75.6,3716.0,No
CUST-05259,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,111.55,2902.5,Yes
CUST-05260,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,80.78,2055.45,No
CUST-05261,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,63.15,122.53,No
CUST-05262,Female,0,No,No,38,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,107.73,4072.29,No
CUST-05263,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,79.41,5085.34,No
CUST-05264,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,89.43,3046.57,Yes
CUST-05265,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,80.67,4154.06,No
CUST-05266,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),34.94,1579.33,Yes
CUST-05267,Male,0,Yes,No,67,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,30.39,2055.55,No
CUST-05268,Male,0,Yes,No,21,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.46,1728.11,Yes
CUST-05269,Male,1,Yes,No,59,No,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,109.4,6425.96,Yes
CUST-05270,Male,0,Yes,No,5,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,114.37,567.48,No
CUST-05271,Male,0,Yes,No,51,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.54,5950.38,No
CUST-05272,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,102.4,7339.21,No
CUST-05273,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),54.39,3958.6,No
CUST-05274,Female,0,No,Yes,28,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.35,2265.64,Yes
CUST-05275,Male,0,No,No,42,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,78.91,3268.35,No
CUST-05276,Male,0,Yes,No,33,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,71.76,2371.51,No
CUST-05277,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,92.21,2730.05,No
CUST-05278,Male,0,Yes,No,45,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,35.0,1595.45,No
CUST-05279,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,36.87,122.94,No
CUST-05280,Female,0,Yes,No,1,Yes,No,No,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,112.47,114.13,Yes
CUST-05281,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.99,409.93,No
CUST-05282,Male,0,Yes,No,45,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Electronic check,99.85,4504.85,No
CUST-05283,Female,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.31,1187.61,No
CUST-05284,Male,0,No,Yes,37,Yes,No,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,74.78,2790.05,Yes
CUST-05285,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,80.49,4689.64,No
CUST-05286,Female,0,Yes,No,71,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.4,3349.18,No
CUST-05287,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),47.47,923.96,No
CUST-05288,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.99,2395.62,Yes
CUST-05289,Male,0,Yes,No,52,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.02,3857.86,No
CUST-05290,Male,0,No,No,54,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),34.35,1826.05,No
CUST-05291,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,38.11,1429.75,No
CUST-05292,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),108.25,3760.59,No
CUST-05293,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,70.6,4073.1,Yes
CUST-05294,Female,0,Yes,No,14,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,79.91,1129.9,No
CUST-05295,Female,0,Yes,Yes,0,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),31.43,17.44,Yes
CUST-05296,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),38.61,322.64,No
CUST-05297,Male,0,No,No,22,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,27.82,564.9,No
CUST-05298,Male,0,No,No,51,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,45.15,2324.5,No
CUST-05299,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),106.15,2681.65,No
CUST-05300,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,106.86,6288.8,Yes
CUST-05301,Female,1,No,No,17,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,85.36,1459.78,Yes
CUST-05302,Female,0,Yes,No,57,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,105.57,5970.25,No
CUST-05303,Male,0,No,No,64,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,37.09,2345.0,No
CUST-05304,Female,0,Yes,No,68,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.8,2199.62,No
CUST-05305,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.55,1204.77,Yes
CUST-05306,Female,0,No,Yes,45,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,116.96,5251.39,No
CUST-05307,Male,1,No,No,68,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.76,6075.52,No
CUST-05308,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,21.7,645.57,No
CUST-05309,Male,0,Yes,No,50,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,No,Two year,No,Electronic check,36.39,1865.13,No
CUST-05310,Female,0,No,No,68,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,42.75,2882.32,No
CUST-05311,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,60.28,850.61,Yes
CUST-05312,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,40.09,2098.9,No
CUST-05313,Female,0,No,No,70,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.06,1665.24,No
CUST-05314,Male,0,No,No,68,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,43.83,2937.28,No
CUST-05315,Female,0,No,No,14,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),53.1,740.76,No
CUST-05316,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),46.36,1393.35,No
CUST-05317,Male,0,No,No,23,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.78,456.49,Yes
CUST-05318,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),110.76,3716.29,No
CUST-05319,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.14,4935.2,No
CUST-05320,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),102.85,1106.49,No
CUST-05321,Female,0,Yes,Yes,45,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),19.54,914.36,No
CUST-05322,Female,0,Yes,No,68,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,97.71,6619.83,No
CUST-05323,Female,0,No,No,35,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,No,Electronic check,88.44,3132.55,No
CUST-05324,Male,0,No,No,47,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),115.71,5479.76,No
CUST-05325,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.47,1953.09,No
CUST-05326,Male,1,No,No,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.27,4393.7,No
CUST-05327,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),20.12,740.9,No
CUST-05328,Male,0,No,No,51,Yes,No,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,53.7,2723.65,Yes
CUST-05329,Male,0,Yes,No,21,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,81.58,1729.03,Yes
CUST-05330,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),111.21,4125.23,No
CUST-05331,Male,0,No,No,61,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,26.29,1596.54,Yes
CUST-05332,Female,1,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),66.93,4309.2,No
CUST-05333,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,41.84,80.84,No
CUST-05334,Male,1,No,No,7,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,39.62,254.06,No
CUST-05335,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),86.83,3277.27,No
CUST-05336,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),20.73,302.47,Yes
CUST-05337,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.18,119.9,Yes
CUST-05338,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.24,546.2,No
CUST-05339,Female,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),19.47,20.88,Yes
CUST-05340,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.37,1770.94,No
CUST-05341,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,29.24,1463.21,Yes
CUST-05342,Male,0,No,No,11,No,No,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,813.23,No
CUST-05343,Female,0,Yes,No,37,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,46.05,1687.37,No
CUST-05344,Female,0,Yes,No,40,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,45.88,1863.38,No
CUST-05345,Female,0,Yes,Yes,52,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,98.54,5084.23,Yes
CUST-05346,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,89.18,1118.33,No
CUST-05347,Male,0,No,No,12,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),100.77,1241.75,Yes
CUST-05348,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),60.5,1028.28,No
CUST-05349,Male,0,Yes,No,18,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,29.23,488.83,No
CUST-05350,Female,0,Yes,No,18,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.35,1657.94,No
CUST-05351,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,104.72,7191.57,No
CUST-05352,Male,1,Yes,No,47,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,76.79,3577.12,Yes
CUST-05353,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,40.04,2828.23,No
CUST-05354,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.68,6674.84,No
CUST-05355,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,22.42,630.91,No
CUST-05356,Female,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,52.39,969.84,Yes
CUST-05357,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,57.08,2727.44,Yes
CUST-05358,Female,0,No,Yes,28,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.15,1392.0,Yes
CUST-05359,Male,1,No,No,47,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.48,5246.49,Yes
CUST-05360,Female,1,Yes,No,18,Yes,No,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.22,1861.55,No
CUST-05361,Male,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),71.04,3272.98,No
CUST-05362,Male,0,Yes,Yes,59,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,111.51,6553.9,Yes
CUST-05363,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),33.61,1549.68,Yes
CUST-05364,Female,0,Yes,No,19,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,27.64,535.86,No
CUST-05365,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.47,1030.14,Yes
CUST-05366,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),117.09,4826.56,Yes
CUST-05367,Female,0,Yes,No,48,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),108.37,5216.38,No
CUST-05368,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,40.19,584.74,No
CUST-05369,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,111.0,6570.4,Yes
CUST-05370,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,81.11,5389.53,No
CUST-05371,Male,1,No,Yes,26,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.92,1293.06,Yes
CUST-05372,Female,0,No,Yes,54,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,99.73,5351.37,No
CUST-05373,Female,0,No,Yes,14,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,103.67,1451.45,No
CUST-05374,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),18.05,895.76,No
CUST-05375,Male,0,No,No,30,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),31.47,962.16,Yes
CUST-05376,Male,1,Yes,No,6,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),92.94,537.79,Yes
CUST-05377,Male,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),79.21,991.76,No
CUST-05378,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,44.13,2293.68,No
